Date,Open,High,Low,Close,Close_Dolar
2025-03-19,131476.0,132984.0,131451.0,132508.0,5.672100067138672
2025-03-20,132505.0,132713.0,131813.0,131955.0,5.648099899291992
2025-03-21,132005.0,132588.0,131776.0,132345.0,5.673900127410889
2025-03-24,132344.0,132424.0,130992.0,131321.0,5.729599952697754
2025-03-25,131327.0,133471.0,131325.0,132068.0,5.760799884796143
2025-03-26,132069.0,132984.0,132068.0,132520.0,5.698400020599365
2025-03-27,132522.0,133904.0,132479.0,133149.0,5.733500003814697
2025-03-28,133143.0,133143.0,131315.0,131902.0,5.739299774169922
2025-03-31,131900.0,131901.0,130115.0,130260.0,5.7581000328063965
2025-04-01,130267.0,131982.0,130081.0,131147.0,5.698400020599365
2025-04-02,131151.0,131424.0,130393.0,131190.0,5.681300163269043
2025-04-03,131185.0,132552.0,130182.0,131141.0,5.663700103759766
2025-04-04,131139.0,131139.0,126466.0,127256.0,5.6305999755859375
2025-04-07,127229.0,128411.0,123876.0,125588.0,5.840030193328857
2025-04-08,125588.0,127652.0,123454.0,123932.0,5.913599967956543
2025-04-09,123928.0,128649.0,122887.0,127796.0,6.013299942016602
2025-04-10,127796.0,127797.0,124895.0,126355.0,5.8180999755859375
2025-04-11,126355.0,128386.0,126078.0,127682.0,5.884300231933594
2025-04-14,127683.0,129955.0,127683.0,129454.0,5.864200115203857
2025-04-15,129452.0,129927.0,128951.0,129245.0,5.8541998863220215
2025-04-16,129245.0,129605.0,128149.0,128317.0,5.8846001625061035
2025-04-17,128316.0,130091.0,127973.0,129650.0,5.8653998374938965
2025-04-22,129650.0,130877.0,128726.0,130464.0,5.80709981918335
2025-04-23,130468.0,133318.0,130468.0,132216.0,5.719900131225586
2025-04-24,132245.0,134938.0,132223.0,134580.0,5.703400135040283
2025-04-25,134579.0,134992.0,134186.0,134739.0,5.678699970245361
2025-04-28,134741.0,135709.0,134711.0,135016.0,5.684700012207031
2025-04-29,135017.0,136150.0,134899.0,135093.0,5.652900218963623
2025-04-30,135094.0,135171.0,133955.0,135067.0,5.619999885559082
2025-05-02,135067.0,135275.0,134355.0,135134.0,5.67710018157959
2025-05-05,135131.0,135198.0,133390.0,133491.0,5.666900157928467
2025-05-06,133499.0,134135.0,133260.0,133516.0,5.686299800872803
2025-05-07,133517.0,134110.0,132872.0,133398.0,5.712800025939941
2025-05-08,133458.0,137635.0,133458.0,136232.0,5.74459981918335
2025-05-09,136232.0,137286.0,136105.0,136512.0,5.661600112915039
2025-05-12,136516.0,137519.0,136356.0,136563.0,5.648200035095215
2025-05-13,136565.0,139419.0,136550.0,138963.0,5.6697998046875
2025-05-14,138965.0,139362.0,138228.0,138423.0,5.60046911239624
2025-05-15,138425.0,139408.0,138321.0,139334.0,5.636499881744385
2025-05-16,139335.0,139335.0,137713.0,139187.0,5.681300163269043
2025-05-19,139186.0,140203.0,138587.0,139636.0,5.6586737632751465
2025-05-20,139636.0,140244.0,138966.0,140110.0,5.644499778747559
2025-05-21,140109.0,140109.0,137538.0,137881.0,5.667300224304199
2025-05-22,137881.0,138837.0,137088.0,137273.0,5.644700050354004
2025-05-23,137273.0,137824.0,134997.0,137824.0,5.71619987487793
2025-05-26,137824.0,138800.0,137795.0,138136.0,5.645199775695801
2025-05-27,138136.0,140382.0,138136.0,139541.0,5.666600227355957
2025-05-28,139541.0,139547.0,138580.0,138888.0,5.637400150299072
2025-05-29,138869.0,139108.0,137993.0,138534.0,5.688700199127197
2025-05-30,138546.0,138637.0,136726.0,137027.0,5.66510009765625
2025-06-02,137026.0,138471.0,136483.0,136787.0,5.720799922943115
2025-06-03,136787.0,137672.0,136175.0,137546.0,5.672399997711182
2025-06-04,137547.0,138797.0,136695.0,137002.0,5.637800216674805
2025-06-05,137003.0,137451.0,136031.0,136236.0,5.6321001052856445
2025-06-06,136236.0,136890.0,135601.0,136102.0,5.58459997177124
2025-06-09,136102.0,136106.0,134119.0,135699.0,5.562699794769287
2025-06-10,135716.0,137369.0,135716.0,136436.0,5.557000160217285
2025-06-11,136443.0,137531.0,135628.0,137128.0,5.5721001625061035
2025-06-12,137127.0,137931.0,136175.0,137800.0,5.535799980163574
2025-06-13,137800.0,137800.0,136586.0,137213.0,5.537300109863281
2025-06-16,137212.0,139988.0,137212.0,139256.0,5.538899898529053
2025-06-17,139256.0,139497.0,138293.0,138840.0,5.490799903869629
2025-06-18,138844.0,139161.0,138443.0,138717.0,5.493000030517578
2025-06-20,138715.0,138719.0,136815.0,137116.0,5.489999771118164
2025-06-23,137116.0,137130.0,135835.0,136551.0,5.518400192260742
2025-06-24,136552.0,138156.0,136254.0,137165.0,5.493800163269043
2025-06-25,137163.0,137163.0,135565.0,135767.0,5.510300159454346
2025-06-26,135767.0,137353.0,135756.0,137114.0,5.5578999519348145
2025-06-27,137113.0,137209.0,136469.0,136866.0,5.477099895477295
2025-06-30,136865.0,139103.0,136430.0,138855.0,5.478400230407715
2025-07-01,138855.0,139695.0,138855.0,139549.0,5.430200099945068
2025-07-02,139586.0,140049.0,138384.0,139051.0,5.458799839019775
2025-07-03,139051.0,141304.0,139051.0,140928.0,5.426400184631348
2025-07-04,140928.0,141537.0,140597.0,141478.0,5.409299850463867
2025-07-07,141265.0,141342.0,139295.0,139490.0,5.419400215148926
2025-07-08,139491.0,139591.0,138770.0,139303.0,5.48769998550415
2025-07-09,139303.0,139331.0,137299.0,137481.0,5.446100234985352
2025-07-10,137472.0,137472.0,136015.0,136743.0,5.5817999839782715
2025-07-11,136742.0,136742.0,135528.0,136187.0,5.531099796295166
2025-07-14,136187.0,136187.0,134840.0,135299.0,5.571899890899658
2025-07-15,135298.0,136022.0,134380.0,135250.0,5.586999893188477
2025-07-16,135250.0,135641.0,134265.0,135511.0,5.5510029792785645
2025-07-17,135515.0,135793.0,135016.0,135565.0,5.5665998458862305
2025-07-18,135563.0,135563.0,133296.0,133382.0,5.546599864959717
2025-07-21,133382.0,134865.0,133367.0,134167.0,5.578100204467773
2025-07-22,134180.0,135300.0,133986.0,134036.0,5.565499782562256
2025-07-23,134036.0,135782.0,133676.0,135368.0,5.563899993896484
2025-07-24,135357.0,135363.0,133648.0,133808.0,5.51639986038208
2025-07-25,133820.0,134204.0,133285.0,133524.0,5.519999980926514
2025-07-28,133538.0,133902.0,131550.0,132129.0,5.565199851989746
2025-07-29,132130.0,133346.0,132130.0,132726.0,5.5868000984191895
2025-07-30,132702.0,134368.0,131883.0,133990.0,5.573200225830078
2025-07-31,133987.0,133987.0,132096.0,133071.0,5.575399875640869
2025-08-01,132920.0,133237.0,132140.0,132437.0,5.598800182342529
2025-08-04,132440.0,133929.0,132440.0,132971.0,5.537899971008301
2025-08-05,132971.0,134233.0,132682.0,133151.0,5.496099948883057
2025-08-06,133169.0,135241.0,133169.0,134538.0,5.502999782562256
2025-08-07,134538.0,137007.0,134534.0,136528.0,5.458899974822998
2025-08-08,136526.0,136761.0,135659.0,135913.0,5.414299964904785
2025-08-11,135913.0,136307.0,135496.0,135623.0,5.432300090789795
2025-08-12,135629.0,138414.0,135629.0,137914.0,5.442299842834473
2025-08-13,137911.0,137913.0,136535.0,136687.0,5.401199817657471
2025-08-14,136681.0,137437.0,135588.0,136356.0,5.391200065612793
2025-08-15,136354.0,136431.0,135583.0,136341.0,5.40910005569458
2025-08-18,136341.0,137902.0,136341.0,137322.0,5.400400161743164
2025-08-19,137321.0,137321.0,133997.0,134432.0,5.435699939727783
2025-08-20,134431.0,134964.0,134122.0,134667.0,5.497600078582764
2025-08-21,134664.0,134837.0,133874.0,134511.0,5.469161033630371
2025-08-22,134512.0,138072.0,134512.0,137968.0,5.464799880981445
2025-08-25,137971.0,138890.0,137971.0,138025.0,5.421299934387207
2025-08-26,138026.0,138037.0,137059.0,137771.0,5.4096999168396
2025-08-27,137773.0,139281.0,137456.0,139206.0,5.43120002746582
2025-08-28,139206.0,142138.0,139206.0,141049.0,5.417699813842773
2025-08-29,141049.0,142379.0,141000.0,141422.0,5.413000106811523
2025-09-01,141423.0,141950.0,140878.0,141125.0,5.432400226593018
2025-09-02,141279.0,141279.0,139625.0,140335.0,5.438399791717529
2025-09-03,140332.0,140496.0,139582.0,139864.0,5.4670000076293945
2025-09-04,139832.0,141482.0,139832.0,140993.0,5.4481000900268555
2025-09-05,141004.0,143409.0,141004.0,142640.0,5.443999767303467
2025-09-08,142640.0,143089.0,141329.0,141792.0,5.412199974060059
2025-09-09,141794.0,142286.0,141606.0,141618.0,5.420300006866455
2025-09-10,141612.0,143182.0,141612.0,142349.0,5.433599948883057
2025-09-11,142349.0,144013.0,142349.0,143151.0,5.4019999504089355
2025-09-12,143151.0,143202.0,142241.0,142272.0,5.388199806213379
2025-09-15,142292.0,144194.0,142292.0,143547.0,5.35099983215332
2025-09-16,143547.0,144584.0,143547.0,144062.0,5.315199851989746
2025-09-17,144059.0,146331.0,143910.0,145594.0,5.29580020904541
2025-09-18,145594.0,145726.0,144993.0,145500.0,5.310100078582764
2025-09-19,145500.0,146399.0,145496.0,145865.0,5.304299831390381
2025-09-22,145864.0,145864.0,144117.0,145109.0,5.320499897003174
2025-09-23,145112.0,147179.0,145107.0,146425.0,5.3343000411987305
2025-09-24,146426.0,146585.0,146067.0,146492.0,5.281599998474121
2025-09-25,146492.0,146519.0,145187.0,145306.0,5.329899787902832
2025-09-26,145326.0,146235.0,145146.0,145447.0,5.363699913024902
2025-09-29,145447.0,147558.0,145447.0,146337.0,5.3422532081604
2025-09-30,146337.0,147578.0,145774.0,146237.0,5.321700096130371
2025-10-01,146237.0,146879.0,145193.0,145517.0,5.319499969482422
2025-10-02,145517.0,145621.0,143635.0,143950.0,5.328800201416016
2025-10-03,143950.0,144518.0,143676.0,144201.0,5.336599826812744
2025-10-06,144202.0,144532.0,143376.0,143608.0,5.33459997177124
2025-10-07,143606.0,143606.0,141035.0,141356.0,5.311200141906738
2025-10-08,141356.0,142385.0,141356.0,142145.0,5.353799819946289
2025-10-09,142148.0,143212.0,141603.0,141708.0,5.33519983291626
2025-10-10,141725.0,142274.0,140231.0,140680.0,5.377200126647949
2025-10-13,140682.0,142303.0,140682.0,141783.0,5.5229997634887695
2025-10-14,141788.0,142589.0,141334.0,141683.0,5.464099884033203
2025-10-15,141683.0,142905.0,141154.0,142604.0,5.481500148773193
2025-10-16,142604.0,143191.0,141446.0,142200.0,5.4492998123168945
2025-10-17,142200.0,143425.0,141248.0,143399.0,5.440814971923828
2025-10-20,143399.0,145216.0,143396.0,144509.0,5.406099796295166
2025-10-21,144509.0,144795.0,143829.0,144085.0,5.36870002746582
2025-10-22,144094.0,145048.0,144039.0,144873.0,5.38670015335083
2025-10-23,144881.0,146358.0,144881.0,145721.0,5.399400234222412
2025-10-24,145721.0,147240.0,145721.0,146172.0,5.382900238037109
2025-10-27,146174.0,147977.0,146174.0,146969.0,5.388299942016602
2025-10-28,146970.0,147811.0,146575.0,147429.0,5.373300075531006
2025-10-29,147430.0,149067.0,147430.0,148633.0,5.357399940490723
2025-10-30,148632.0,149234.0,147547.0,148780.0,5.357800006866455
2025-10-31,148774.0,149636.0,148774.0,149540.0,5.381999969482422
2025-11-03,149551.0,150761.0,149551.0,150454.0,5.374599933624268
2025-11-04,150454.0,150888.0,149979.0,150704.0,5.354899883270264
2025-11-05,150709.0,153583.0,150296.0,153294.0,5.395899772644043
2025-11-06,153297.0,154352.0,153235.0,153339.0,5.35860013961792
2025-11-07,153339.0,154066.0,152368.0,154064.0,5.3495001792907715
2025-11-10,154061.0,155601.0,154058.0,155257.0,5.330900192260742
2025-11-11,155257.0,158467.0,155252.0,157749.0,5.289700031280518
2025-11-12,157749.0,158134.0,156560.0,157633.0,5.270699977874756
2025-11-13,157633.0,158319.0,156509.0,157162.0,5.291299819946289
2025-11-14,157162.0,158366.0,156656.0,157739.0,5.296500205993652
2025-11-17,157742.0,157901.0,156568.0,156993.0,5.295599937438965
2025-11-18,156990.0,157040.0,155834.0,156522.0,5.329500198364258
2025-11-19,156522.0,156522.0,155212.0,155381.0,5.321499824523926
2025-11-21,155381.0,155387.0,153571.0,154770.0,5.332300186157227
2025-11-24,154769.0,155832.0,154529.0,155278.0,5.402100086212158
2025-11-25,155278.0,156373.0,154821.0,155910.0,5.3867998123168945
2025-11-26,155915.0,158714.0,155914.0,158555.0,5.37939977645874
2025-11-27,158554.0,158864.0,158167.0,158292.0,5.3308000564575195
2025-11-28,158358.0,159689.0,158078.0,159072.0,5.355400085449219
2025-12-01,159074.0,159224.0,158030.0,158611.0,5.335400104522705
2025-12-02,158612.0,161092.0,158612.0,161092.0,5.355800151824951
2025-12-03,161094.0,161964.0,161093.0,161755.0,5.326300144195557
2025-12-04,161760.0,164551.0,161759.0,164456.0,5.306099891662598
2025-12-05,164461.0,165036.0,157007.0,157369.0,5.309299945831299
2025-12-08,157369.0,159235.0,157369.0,158187.0,5.4380998611450195
2025-12-09,158187.0,158851.0,155188.0,157981.0,5.429999828338623
2025-12-10,157984.0,159691.0,157628.0,159075.0,5.43149995803833
2025-12-11,159072.0,159850.0,158098.0,159189.0,5.469799995422363
2025-12-12,159189.0,161263.0,159189.0,160766.0,5.4054999351501465
2025-12-15,160766.0,163073.0,160766.0,162482.0,5.4182000160217285
2025-12-16,162482.0,162482.0,158558.0,158578.0,5.413400173187256
2025-12-17,158578.0,158611.0,156351.0,157327.0,5.507500171661377
2025-12-18,157327.0,158496.0,157124.0,157923.0,5.518499851226807
2025-12-19,157928.0,159552.0,157906.0,158473.0,5.521299839019775
2025-12-22,158480.0,158634.0,157306.0,158142.0,5.53980016708374
2025-12-23,158144.0,160456.0,158144.0,160456.0,5.590000152587891
2025-12-26,160456.0,160913.0,159359.0,160897.0,5.519499778747559
2025-12-29,160897.0,161133.0,159702.0,160490.0,5.542500019073486
2025-12-30,160491.0,162075.0,160491.0,161125.0,5.5690999031066895
2026-01-02,161124.0,161957.0,160059.0,160539.0,5.517000198364258
2026-01-05,160542.0,162166.0,160215.0,161870.0,5.421599864959717
2026-01-06,161870.0,164135.0,161870.0,163664.0,5.40749979019165
2026-01-07,163661.0,163661.0,161746.0,161975.0,5.372000217437744
2026-01-08,161975.0,162937.0,161748.0,162937.0,5.383900165557861
2026-01-09,162938.0,164263.0,162638.0,163370.0,5.386600017547607
2026-01-12,163370.0,163493.0,162277.0,163150.0,5.370299816131592
2026-01-13,163146.265625,163146.265625,161910.796875,162082.078125,5.383200168609619
